timestamp,machine,feature_0,feature_1,feature_2,feature_3
2019-01-01 00:00:00.000000000,5,12.597776530586332,8.83690130050842,-11.79988885195083,10.089947714351853
2019-01-01 08:00:09.603201067,5,10.831516569022837,2.812573427785513,11.559952723010396,271.89584114922724
2019-01-01 16:00:19.206402134,5,21.070489211024825,-0.6524462574956865,-17.842786051186017,-1.3474107735347547
2019-01-02 00:00:28.809603201,5,32.30122795226865,6.54209439096755,-13.49737424618927,-4.26965841169293
2019-01-02 08:00:38.412804268,5,28.065453346864228,3.693813965325137,21.98468660638456,13.624738736787474
2019-01-02 16:00:48.016005335,5,29.638135468103048,-3.528300303927178,3.374230394221833,-3.004206988548221
2019-01-03 00:00:57.619206402,5,38.91184040020253,1.9085869921481065,-10.835077868767522,-17.73534743882784
2019-01-03 08:01:07.222407469,5,33.04921045851827,3.1976969840371554,25.47849232049207,1.1290421256488232
2019-01-03 16:01:16.825608536,5,25.188107430549,-5.4629760625205215,22.952913458664916,-3.451811859666248
2019-01-04 00:01:26.428809603,5,29.54931771833836,-3.325835784427319,-5.87006881721538,-25.15419136272934
2019-01-04 08:01:36.032010670,5,24.003017514360497,1.8066734650880347,19.85150129806376,-10.805140941699454
2019-01-04 16:01:45.635211737,5,9.402951136806196,-5.5705934237487,33.90510814454629,-1.687132447995868
2019-01-05 00:01:55.238412804,5,8.038660024486715,-7.318053214909956,-0.8547857019609746,-23.46255268972879
2019-01-05 08:02:04.841613871,5,5.116665959636113,0.2086601022873936,6.274995317457881,-267.86979821550443
2019-01-05 16:02:14.444814938,5,-10.97949820663522,-3.5445461037168022,32.59537098807549,2.2319889279849026
2019-01-06 00:02:24.048016005,5,-16.834137242345417,-8.55490365945394,2.610727422993789,-13.002603849029605
2019-01-06 08:02:33.651217072,5,-15.336154643437377,-0.9646715991547332,-10.853976492748972,-267.9824049697735
2019-01-06 16:02:43.254418139,5,-27.15158537452872,0.0713165955320151,19.95257324707858,6.798119524824636
2019-01-07 00:02:52.857619206,5,-34.85007230867988,-6.756574909609262,4.209128433392463,2.527052910595432
2019-01-07 08:03:02.460820273,5,-28.654841791117093,-1.4510354680362814,-25.352082295209694,-11.74408807446379
2019-01-07 16:03:12.064021340,5,-31.91362026246591,3.98339404189836,0.8804773214625473,9.803250562236393
2019-01-08 00:03:21.667222407,5,-288.6146095480446,-2.591613329879028,4.647314390382903,17.451889775264977
2019-01-08 08:03:31.270423474,5,-29.291369975271643,-1.2897993991377126,-31.577516967113237,-2.135398447493231
2019-01-08 16:03:40.873624541,5,-22.868954035031667,6.752922412234883,-17.5553567519867,9.238717815756324
2019-01-09 00:03:50.476825608,5,-26.608205500242644,2.3022980850777004,4.899337230852443,276.1589488706301
2019-01-09 08:04:00.080026675,5,-17.2785128885899,-0.8895545066357755,-26.580067573521777,6.983123577815315
2019-01-09 16:04:09.683227742,5,-3.60262726482625,7.224974308598506,-278.8513400154755,4.45143909991119
2019-01-10 00:04:19.286428809,5,-3.827611988939364,6.153633306147816,5.541688104675476,25.317712348416705
2019-01-10 08:04:28.889629876,5,1.9185411142890365,-0.6539129846792539,-261.5450911470236,12.351422242551203
2019-01-10 16:04:38.492830943,5,17.84659114466598,5.011558082056041,-29.488431805585865,-253.27995093321573
2019-01-11 00:04:48.096032010,5,20.30960594734644,7.652739854453787,6.138986218380176,15.191561431502008
2019-01-11 08:04:57.699233077,5,19.850640827532786,-0.6733265639409474,8.43092088501344,12.571613042681612
2019-01-11 16:05:07.302434144,5,282.27718791369927,0.8055034653493859,-19.982291178847472,-11.159031854064803
2019-01-12 00:05:16.905635211,5,35.90372827650311,6.383641671916496,5.639943735088486,-0.4297394200343102
2019-01-12 08:05:26.508836278,5,278.6870091493586,-0.8641997737607917,26.22912087782743,8.376083441508571
2019-01-12 16:05:36.112037345,5,33.308276346306414,-3.931509232699647,-4.402475959376511,-15.84788412404006
2019-01-13 00:05:45.715238412,5,286.6599578293007,2.9419770949770743,2.966147663740358,-15.833302167782572
2019-01-13 08:05:55.318439479,5,24.762903753311903,-0.8834457421936466,35.15618462731017,2.109823959191113
2019-01-13 16:06:04.921640546,5,20.18295488737094,-257.4660108624568,11.352935542776835,-14.879478005075974
2019-01-14 00:06:14.524841613,5,22.44931962571892,-1.2353920592926486,-252.11615951742505,-25.24127865469744
2019-01-14 08:06:24.128042681,5,9.905296799519313,-0.3862322480589946,31.590195358862783,-3.465482125105356
2019-01-14 16:06:33.731243748,5,-1.8841938389159385,-8.352117100129497,21.76380801929975,-7.85061183004243
2019-01-15 00:06:43.334444815,5,-0.7007787704920923,-4.627691777111088,-8.44397304282692,-25.341765120143865
2019-01-15 08:06:52.937645882,5,-9.205602369741998,0.6654966504356705,16.517603821873433,-6.375684508291445
2019-01-15 16:07:02.540846949,5,-23.73653709038164,-6.224084960450077,23.83199751689012,3.140034571853408
2019-01-16 00:07:12.144048016,5,-273.09289005496254,-256.1621672348487,-13.660502759590845,-16.30426752941651
2019-01-16 08:07:21.747249083,5,-24.129800761167623,1.9845248309621255,-4.798367972631531,-6.142315077081428
2019-01-16 16:07:31.350450150,5,-36.14401234706331,-1.7577170943363778,17.733172213475726,14.098596015113488
2019-01-17 00:07:40.953651217,5,-35.53115945015441,-5.394138076097567,-15.153157250721977,-1.5977964621398102
2019-01-17 08:07:50.556852284,5,-28.232946228129567,252.9808071270032,-24.692977410564023,-3.706466997729888
2019-01-17 16:08:00.160053351,5,-33.67335149281412,3.457017214820105,6.5752661726722215,20.67112050610973
2019-01-18 00:08:09.763254418,5,-33.10682969394095,-2.8965444676651515,-11.25083539344124,263.10449550983344
2019-01-18 08:08:19.366455485,5,-19.69148314036762,3.0957675001627085,-35.888923737234705,-0.9230255260772232
2019-01-18 16:08:28.969656552,5,-17.094178296571872,7.510182751732635,-5.148115535667711,19.85535737279329
2019-01-19 00:08:38.572857619,5,-17.12791556424202,0.3159111333827907,-2.211404387960802,22.56937825413689
2019-01-19 08:08:48.176058686,5,-2.264915221168832,1.9471203481992136,-34.27275118734939,0.6482455825132603
2019-01-19 16:08:57.779259753,5,6.895945533022996,8.87932134396409,-13.396752884040636,11.395729113653765
